Date,Open,High,Low,Close
29.12.2011,8409.50,8487.90,8307.20,8487.90
28.12.2011,8516.90,8560.40,8344.90,8358.40
27.12.2011,8536.50,8585.80,8492.90,8529.60
23.12.2011,8539.70,8568.50,8521.30,8542.70
22.12.2011,8401.80,8488.80,8401.80,8462.90
21.12.2011,8535.00,8606.50,8317.20,8378.40
20.12.2011,8247.80,8454.40,8215.40,8454.40
19.12.2011,8131.40,8354.00,8120.90,8253.00
16.12.2011,8306.80,8322.70,8153.10,8203.40
15.12.2011,8201.30,8313.20,8172.60,8250.40
14.12.2011,8281.10,8370.50,8182.00,8182.00
13.12.2011,8412.60,8443.80,8260.90,8327.80
12.12.2011,8600.10,8609.40,8381.00,8381.00
09.12.2011,8387.80,8659.10,8382.10,8649.70
08.12.2011,8697.90,8766.70,8435.20,8461.20
07.12.2011,8789.80,8844.20,8511.80,8644.30
06.12.2011,8665.30,8746.70,8633.60,8712.80
05.12.2011,8638.20,8738.00,8634.30,8705.80
02.12.2011,8506.20,8624.50,8497.30,8558.60
01.12.2011,8441.00,8491.50,8369.50,8421.00
30.11.2011,8033.80,8452.80,8017.80,8449.50
29.11.2011,8072.50,8181.40,7989.70,8128.00
28.11.2011,7881.80,8119.90,7858.10,8119.90
25.11.2011,7732.30,7778.80,7601.20,7763.50
24.11.2011,7822.10,7877.10,7670.60,7721.80
23.11.2011,7848.10,7936.10,7739.30,7739.30
22.11.2011,8088.00,8105.30,7892.60,7904.90
21.11.2011,8291.30,8303.20,8021.00,8021.00
18.11.2011,8224.60,8361.80,8221.70,8310.10
17.11.2011,8272.40,8335.90,8200.30,8270.60
16.11.2011,8213.40,8415.70,8213.30,8304.10
15.11.2011,8316.70,8333.20,8191.70,8237.60
14.11.2011,8615.80,8616.90,8341.50,8372.20
11.11.2011,8301.70,8580.10,8263.20,8556.10
10.11.2011,8226.80,8464.50,8211.30,8310.90
09.11.2011,8609.30,8620.70,8251.00,8340.60
08.11.2011,8471.40,8652.10,8466.90,8518.50
07.11.2011,8436.90,8595.90,8311.60,8476.40
04.11.2011,8800.90,8800.90,8514.60,8596.40
03.11.2011,8425.00,8789.70,8407.20,8712.60
02.11.2011,8667.80,8690.80,8436.00,8574.50
01.11.2011,8775.40,8775.40,8480.90,8579.60
31.10.2011,9127.40,9178.20,8954.90,8954.90
28.10.2011,9309.40,9351.00,9158.80,9224.40
27.10.2011,9099.00,9305.10,9030.90,9270.50
26.10.2011,8873.80,8977.10,8787.70,8832.50
25.10.2011,8929.90,8971.10,8803.80,8879.60
24.10.2011,8924.90,8976.30,8815.80,8957.10
21.10.2011,8663.50,8891.80,8657.10,8853.00
20.10.2011,8740.10,8822.30,8573.90,8608.20
19.10.2011,8881.10,8907.30,8800.50,8849.50
18.10.2011,8782.80,8831.20,8715.10,8811.30
17.10.2011,9032.50,9087.80,8825.30,8864.30
14.10.2011,8953.30,9033.40,8840.90,8975.50
13.10.2011,8996.20,9073.20,8857.70,8943.50
12.10.2011,8784.80,9029.90,8730.50,9026.50
11.10.2011,8858.80,8858.90,8732.20,8845.50
10.10.2011,8848.00,8894.40,8790.60,8892.40
07.10.2011,8728.80,8849.90,8674.10,8798.40
06.10.2011,8510.40,8704.80,8501.20,8704.80
05.10.2011,8404.20,8477.30,8295.70,8477.30
04.10.2011,8267.80,8271.90,8065.10,8225.40
03.10.2011,8346.60,8394.40,8288.80,8353.80
30.09.2011,8555.20,8592.60,8427.30,8546.60
29.09.2011,8424.50,8653.90,8420.30,8592.50
28.09.2011,8409.10,8626.50,8364.90,8480.20
27.09.2011,8380.70,8562.10,8333.50,8531.90
26.09.2011,7846.40,8312.70,7842.70,8201.70
23.09.2011,7945.80,7998.90,7639.60,7996.90
22.09.2011,8011.10,8043.30,7774.00,7830.80
21.09.2011,8378.80,8379.40,8185.00,8210.30
20.09.2011,8173.40,8374.40,8151.50,8362.20
19.09.2011,8177.70,8272.20,8152.30,8222.70
16.09.2011,8444.40,8445.10,8275.20,8388.40
15.09.2011,8134.30,8436.30,8108.00,8337.90
14.09.2011,7749.50,8063.00,7743.90,8045.70
13.09.2011,7780.80,7836.90,7505.30,7834.20
12.09.2011,7762.70,7786.90,7592.40,7640.70
09.09.2011,8225.40,8276.30,7903.20,7910.20
08.09.2011,8165.30,8347.20,8148.90,8277.80
07.09.2011,8134.40,8166.20,8039.00,8156.60
06.09.2011,8022.20,8145.70,7866.30,7936.40
05.09.2011,8302.20,8304.20,8056.40,8066.50
02.09.2011,8653.10,8655.50,8408.30,8463.50
01.09.2011,8748.00,8801.70,8615.40,8761.10
31.08.2011,8498.80,8718.60,8444.80,8718.60
30.08.2011,8463.20,8504.20,8377.00,8444.80
29.08.2011,8318.80,8423.50,8261.90,8395.00
26.08.2011,8330.30,8337.20,8031.10,8185.50
25.08.2011,8474.30,8477.90,8245.20,8299.10
24.08.2011,8340.70,8427.10,8221.40,8369.10
23.08.2011,8386.70,8480.10,8183.40,8279.80
22.08.2011,8090.70,8391.50,8081.40,8293.90
19.08.2011,8289.00,8293.00,8015.00,8141.90
18.08.2011,8612.50,8644.20,8166.40,8317.70
17.08.2011,8636.30,8795.30,8552.30,8728.20
16.08.2011,8664.80,8674.30,8494.20,8674.30
15.08.2011,8727.50,8731.40,8581.40,8709.00
12.08.2011,8302.70,8647.30,8046.00,8647.30
11.08.2011,8207.10,8293.70,7767.30,8249.40
10.08.2011,8637.60,8646.00,7933.80,7966.00
09.08.2011,8530.10,8660.80,8101.90,8428.90
08.08.2011,8727.60,9030.80,8453.60,8459.40
05.08.2011,8479.40,8920.70,8462.70,8671.20
04.08.2011,9217.70,9219.70,8686.50,8686.50
03.08.2011,9033.70,9297.30,8958.60,9037.70
02.08.2011,9236.10,9342.60,9114.90,9114.90
01.08.2011,9713.00,9752.30,9316.40,9318.20
29.07.2011,9540.30,9679.00,9499.80,9630.70
28.07.2011,9544.30,9707.40,9517.10,9657.00
27.07.2011,9762.20,9782.20,9569.70,9643.30
26.07.2011,9897.80,9930.30,9756.90,9833.40
25.07.2011,10005.20,10009.60,9826.60,9866.20
22.07.2011,10099.30,10221.50,10017.20,10059.30
21.07.2011,9803.10,10073.50,9650.50,10017.60
20.07.2011,9546.60,9744.40,9531.30,9732.80
19.07.2011,9395.50,9540.70,9379.40,9443.80
18.07.2011,9443.80,9511.10,9332.20,9347.80
15.07.2011,9553.40,9607.10,9449.80,9484.20
14.07.2011,9563.50,9678.40,9535.40,9598.60
13.07.2011,9520.40,9719.70,9508.00,9666.90
12.07.2011,9553.80,9690.30,9276.10,9603.40
11.07.2011,9867.40,9870.30,9588.10,9670.60
08.07.2011,10232.30,10261.10,9920.40,9938.20
07.07.2011,10234.30,10356.50,10123.00,10196.20
06.07.2011,10286.70,10288.60,10129.80,10204.50
05.07.2011,10442.80,10443.30,10307.80,10330.10
04.07.2011,10524.20,10524.20,10428.40,10468.00
01.07.2011,10359.40,10536.80,10321.70,10492.00
30.06.2011,10205.20,10359.90,10191.80,10359.90
29.06.2011,10001.50,10234.90,9998.20,10143.60
28.06.2011,9898.60,10002.00,9823.60,9936.70
27.06.2011,9791.10,9918.10,9758.50,9872.20
24.06.2011,10054.60,10085.70,9767.80,9812.70
23.06.2011,10170.70,10171.30,9910.50,9942.60
22.06.2011,10240.80,10264.40,10170.10,10226.20
21.06.2011,10078.50,10233.10,10075.20,10231.90
20.06.2011,10029.80,10053.50,9918.80,10038.10
17.06.2011,9862.10,10159.40,9803.80,10135.20
16.06.2011,9880.10,9928.90,9808.20,9918.50
15.06.2011,10118.10,10118.10,9919.40,9933.10
14.06.2011,9991.90,10166.30,9991.90,10132.60
13.06.2011,9958.20,9999.90,9903.60,9946.20
10.06.2011,10103.50,10129.90,9910.80,9950.80
09.06.2011,10079.20,10141.80,10019.50,10121.70
08.06.2011,10137.90,10148.10,10050.50,10082.50
07.06.2011,10162.00,10206.90,10124.70,10168.10
06.06.2011,10278.70,10280.10,10123.30,10157.70
03.06.2011,10287.30,10315.50,10133.00,10285.70
02.06.2011,10254.10,10375.20,10214.60,10261.00
01.06.2011,10506.00,10549.00,10313.30,10339.30
31.05.2011,10326.30,10500.60,10325.00,10476.00
30.05.2011,10239.20,10277.70,10224.90,10257.60
27.05.2011,10289.70,10365.80,10203.70,10261.20
26.05.2011,10252.20,10349.00,10158.90,10203.20
25.05.2011,10054.20,10243.20,10042.60,10217.40
24.05.2011,10076.80,10177.60,10074.40,10115.90
23.05.2011,10110.50,10122.50,10030.60,10082.70
20.05.2011,10389.30,10449.90,10190.90,10226.60
19.05.2011,10378.50,10421.00,10286.60,10376.80
18.05.2011,10381.30,10387.00,10269.40,10343.70
17.05.2011,10366.60,10431.80,10306.10,10306.40
16.05.2011,10280.20,10390.90,10245.10,10363.90
13.05.2011,10512.10,10566.90,10321.80,10356.50
12.05.2011,10459.70,10487.60,10383.90,10487.60
11.05.2011,10527.50,10590.30,10461.40,10531.50
10.05.2011,10401.50,10498.10,10337.20,10474.40
09.05.2011,10546.90,10548.30,10368.10,10396.30
06.05.2011,10544.50,10628.40,10481.60,10610.50
05.05.2011,10749.30,10758.90,10574.20,10627.30
04.05.2011,10812.80,10883.10,10686.90,10712.60
03.05.2011,10865.00,10865.60,10775.80,10825.60
02.05.2011,10917.40,10928.20,10841.80,10877.30
29.04.2011,10889.30,10911.30,10805.50,10878.90
28.04.2011,10809.90,10890.00,10809.00,10867.80
27.04.2011,10673.10,10769.70,10619.40,10740.90
26.04.2011,10574.90,10700.20,10546.90,10650.60
21.04.2011,10603.80,10634.10,10528.50,10584.10
20.04.2011,10461.40,10569.90,10433.30,10535.40
19.04.2011,10355.60,10433.20,10306.30,10376.50
18.04.2011,10574.80,10574.80,10289.10,10344.90
15.04.2011,10647.20,10647.60,10484.70,10558.60
14.04.2011,10747.80,10751.10,10558.10,10622.70
13.04.2011,10814.60,10867.10,10767.60,10786.00
12.04.2011,10812.50,10882.30,10756.20,10784.50
11.04.2011,10896.20,10958.20,10860.10,10878.30
08.04.2011,10916.60,10950.10,10885.30,10913.20
07.04.2011,10836.80,10928.10,10778.40,10849.10
06.04.2011,10686.40,10882.30,10658.70,10845.10
05.04.2011,10742.30,10749.30,10624.60,10678.60
04.04.2011,10710.20,10813.90,10661.70,10756.10
01.04.2011,10657.20,10729.90,10580.60,10729.90
31.03.2011,10755.80,10784.80,10570.90,10576.50
30.03.2011,10816.90,10830.40,10699.20,10732.30
29.03.2011,10760.00,10778.10,10658.70,10735.00
28.03.2011,10721.70,10766.00,10677.80,10751.00
25.03.2011,10776.10,10801.10,10702.40,10710.40
24.03.2011,10545.30,10766.00,10522.00,10755.60
23.03.2011,10548.40,10658.90,10512.10,10638.00
22.03.2011,10584.80,10734.30,10549.70,10576.10
21.03.2011,10473.70,10574.40,10418.90,10574.40
18.03.2011,10382.80,10448.60,10262.10,10328.40
17.03.2011,10183.70,10375.00,10085.50,10325.60
16.03.2011,10372.20,10422.20,10079.90,10092.60
15.03.2011,10250.20,10376.90,10076.50,10329.70
14.03.2011,10386.20,10637.70,10364.50,10415.90
11.03.2011,10346.20,10452.80,10313.60,10398.40
10.03.2011,10444.90,10479.30,10351.20,10435.60
09.03.2011,10594.50,10602.40,10497.30,10559.50
08.03.2011,10529.40,10568.70,10412.90,10568.70
07.03.2011,10478.10,10623.90,10417.50,10495.70
04.03.2011,10596.00,10627.20,10463.80,10498.70
03.03.2011,10682.90,10781.90,10512.20,10566.90
02.03.2011,10682.00,10710.90,10576.20,10643.80
01.03.2011,10898.80,10939.70,10707.40,10761.90
28.02.2011,10829.90,10923.00,10730.70,10850.80
25.02.2011,10703.00,10848.60,10669.40,10822.70
24.02.2011,10563.20,10674.60,10543.30,10647.60
23.02.2011,10705.20,10741.00,10611.60,10633.40
22.02.2011,10720.20,10792.90,10601.30,10701.90
21.02.2011,11049.30,11050.30,10792.20,10810.50
18.02.2011,11137.60,11165.00,10961.00,11068.10
17.02.2011,11056.20,11149.00,10999.00,11113.00
16.02.2011,10852.00,11092.10,10851.00,11047.80
15.02.2011,10753.30,10899.60,10719.20,10826.20
14.02.2011,10847.60,10894.20,10733.80,10774.70
11.02.2011,10771.70,10875.60,10656.40,10803.60
10.02.2011,10877.80,10885.30,10685.70,10791.90
09.02.2011,10950.60,11053.90,10910.70,10935.60
08.02.2011,10921.60,10992.10,10869.40,10965.10
07.02.2011,10854.30,10985.00,10782.30,10922.60
04.02.2011,10875.30,10906.30,10770.40,10854.70
03.02.2011,10979.60,11019.10,10756.60,10860.70
02.02.2011,11004.20,11044.30,10917.40,11010.20
01.02.2011,10886.20,10987.10,10777.10,10967.90
31.01.2011,10738.20,10918.60,10603.40,10806.00
28.01.2011,10822.00,10961.10,10713.40,10747.00
27.01.2011,10644.20,10899.30,10579.90,10828.70
26.01.2011,10715.00,10812.30,10668.70,10670.70
25.01.2011,10840.80,10855.40,10626.70,10664.40
24.01.2011,10852.20,10925.50,10690.30,10815.40
21.01.2011,10663.40,10937.60,10660.50,10829.10
20.01.2011,10542.60,10683.00,10515.50,10636.90
19.01.2011,10596.70,10618.00,10493.30,10556.50
18.01.2011,10314.20,10591.90,10304.60,10583.40
17.01.2011,10328.30,10354.90,10245.50,10280.00
14.01.2011,10337.80,10423.00,10249.50,10385.10
13.01.2011,10105.80,10410.20,10096.80,10370.80
12.01.2011,9606.40,10106.20,9596.00,10101.20
11.01.2011,9467.40,9593.00,9404.70,9582.10
10.01.2011,9488.30,9491.80,9387.90,9437.80
07.01.2011,9682.40,9699.40,9497.80,9560.70
06.01.2011,9803.20,9832.60,9678.40,9702.70
05.01.2011,9877.50,9882.40,9599.30,9801.40
04.01.2011,9895.50,9974.20,9799.40,9888.40
03.01.2011,9899.40,9993.60,9850.50,9888.30
30.12.2010,9985.10,9997.70,9858.80,9859.10
29.12.2010,9933.60,10011.90,9900.60,9981.50
28.12.2010,9916.80,9978.90,9863.00,9903.50
27.12.2010,10077.60,10092.90,9854.00,9899.00
23.12.2010,10202.30,10220.00,10100.30,10106.90
22.12.2010,10214.80,10253.90,10165.80,10183.50
21.12.2010,10070.90,10238.90,10037.70,10203.40
20.12.2010,9915.60,10057.50,9851.10,9996.10
17.12.2010,10057.00,10057.50,9850.10,9898.10
16.12.2010,9993.60,10060.10,9919.70,10010.30
15.12.2010,10072.50,10080.10,9944.60,10009.80
14.12.2010,10164.60,10181.30,10038.40,10162.70
13.12.2010,10165.80,10219.70,10093.70,10151.20
10.12.2010,10224.60,10226.20,10064.50,10121.90
09.12.2010,10167.70,10230.30,10107.00,10185.50
08.12.2010,9865.70,10162.00,9834.30,10078.40
07.12.2010,9884.00,10027.90,9826.30,9924.70
06.12.2010,10015.90,10034.10,9853.10,9889.90
03.12.2010,9915.50,10037.40,9882.90,10014.80
02.12.2010,9788.40,9986.50,9549.00,9947.60
01.12.2010,9344.20,9715.80,9331.40,9678.40
30.11.2010,9362.20,9397.70,9203.40,9267.20
29.11.2010,9587.00,9676.70,9312.70,9324.70
26.11.2010,9649.40,9652.80,9442.60,9547.20
25.11.2010,9790.90,9790.90,9556.10,9721.80
24.11.2010,9706.90,9790.30,9567.70,9742.60
23.11.2010,9943.30,9943.30,9691.80,9691.80
22.11.2010,10388.80,10393.40,9968.30,9996.40
19.11.2010,10326.70,10327.40,10133.20,10271.70
18.11.2010,10250.30,10363.30,10249.00,10325.30
17.11.2010,10085.60,10219.60,10074.00,10189.30
16.11.2010,10264.90,10299.40,10095.40,10095.40
15.11.2010,10165.50,10377.80,10131.60,10349.70
12.11.2010,9980.40,10296.10,9891.00,10226.80
11.11.2010,10224.50,10242.10,10062.90,10149.50
10.11.2010,10379.60,10417.50,10171.10,10235.40
09.11.2010,10254.40,10448.60,10237.70,10409.80
08.11.2010,10335.00,10351.40,10217.40,10291.80
05.11.2010,10657.50,10660.40,10369.90,10428.10
04.11.2010,10698.40,10744.30,10567.40,10602.80
03.11.2010,10788.50,10795.10,10528.40,10569.50
02.11.2010,10562.20,10768.60,10540.20,10762.10
01.11.2010,10901.80,10903.40,10602.20,10649.50
29.10.2010,10735.30,10878.70,10683.90,10812.90
28.10.2010,10715.70,10777.60,10657.30,10753.50
27.10.2010,10747.40,10865.40,10693.70,10700.10
26.10.2010,10825.00,10855.90,10729.70,10797.80
25.10.2010,10986.00,10988.40,10835.20,10870.30
22.10.2010,10860.60,10984.20,10826.10,10924.80
21.10.2010,10830.20,10943.00,10797.50,10892.30
20.10.2010,10841.10,10915.30,10806.70,10896.90
19.10.2010,10883.70,11021.60,10854.10,10895.30
18.10.2010,10820.10,10908.10,10751.20,10897.70
15.10.2010,10866.00,10895.70,10785.70,10868.20
14.10.2010,10898.80,10982.10,10847.40,10849.70
13.10.2010,10680.20,10894.80,10662.40,10866.10
12.10.2010,10637.90,10666.50,10529.70,10648.20
11.10.2010,10723.80,10756.90,10645.40,10700.80
08.10.2010,10705.90,10758.10,10632.00,10720.80
07.10.2010,10701.40,10830.20,10595.50,10740.30
06.10.2010,10724.60,10803.30,10674.30,10700.20
05.10.2010,10404.50,10654.70,10341.00,10651.20
04.10.2010,10449.20,10493.30,10310.20,10383.00
01.10.2010,10520.10,10638.00,10391.60,10450.10
30.09.2010,10407.40,10681.00,10378.80,10514.50
29.09.2010,10610.40,10670.30,10427.30,10486.80
28.09.2010,10570.90,10664.00,10413.60,10590.70
27.09.2010,10732.00,10767.30,10574.80,10613.00
24.09.2010,10456.90,10748.40,10418.40,10727.60
23.09.2010,10652.80,10653.50,10401.80,10501.50
22.09.2010,10803.90,10805.50,10511.90,10555.20
21.09.2010,10718.20,10902.50,10718.10,10762.50
20.09.2010,10622.10,10751.30,10569.10,10743.10
17.09.2010,10799.60,10839.70,10544.40,10588.60
16.09.2010,10741.80,10787.60,10703.50,10716.80
15.09.2010,10846.00,10846.50,10670.00,10751.80
14.09.2010,10759.90,10835.00,10689.90,10806.60
13.09.2010,10775.70,10831.20,10734.00,10765.20
10.09.2010,10642.70,10725.00,10622.70,10689.60
09.09.2010,10547.30,10773.60,10497.90,10712.90
08.09.2010,10449.10,10609.40,10420.00,10586.20
07.09.2010,10579.20,10592.40,10410.30,10479.10
06.09.2010,10678.80,10678.90,10597.90,10622.70
03.09.2010,10556.90,10708.80,10503.10,10599.40
02.09.2010,10513.90,10578.60,10467.70,10537.60
01.09.2010,10232.70,10544.80,10170.10,10544.80
31.08.2010,9980.90,10187.00,9964.20,10187.00
30.08.2010,10201.50,10211.60,10097.70,10136.00
27.08.2010,9951.30,10164.80,9938.10,10148.20
26.08.2010,9992.80,10056.40,9934.80,10004.40
25.08.2010,10034.70,10088.70,9773.80,9894.00
24.08.2010,10129.50,10140.70,9954.80,10052.30
23.08.2010,10117.10,10306.20,10087.70,10221.20
20.08.2010,10220.90,10302.60,10018.70,10094.30
19.08.2010,10441.00,10538.20,10225.60,10238.00
18.08.2010,10322.80,10411.90,10250.90,10391.00
17.08.2010,10283.70,10380.50,10203.90,10369.50
16.08.2010,10284.50,10335.70,10143.70,10258.30
13.08.2010,10438.40,10448.20,10201.60,10275.80
12.08.2010,10335.00,10432.40,10259.70,10342.40
11.08.2010,10631.90,10688.10,10336.00,10374.80
10.08.2010,10757.30,10801.90,10673.90,10718.50
09.08.2010,10802.80,10831.20,10764.80,10812.60
06.08.2010,10886.20,10907.30,10576.50,10651.10
05.08.2010,10868.40,10953.10,10786.40,10840.00
04.08.2010,10865.40,10905.70,10720.50,10843.30
03.08.2010,10781.90,10884.00,10727.40,10871.40
02.08.2010,10535.40,10860.80,10489.80,10835.40
30.07.2010,10607.80,10638.60,10430.30,10499.80
29.07.2010,10678.00,10788.00,10602.50,10659.50
28.07.2010,10712.40,10721.80,10595.90,10643.90
27.07.2010,10544.80,10684.70,10533.10,10645.00
26.07.2010,10476.70,10512.40,10331.00,10506.70
23.07.2010,10257.50,10417.30,10221.40,10388.20
22.07.2010,9974.40,10334.70,9967.80,10302.90
21.07.2010,10129.10,10168.30,10003.50,10040.80
20.07.2010,10036.20,10076.20,9804.90,10061.30
19.07.2010,9961.30,10157.60,9849.90,9929.80
16.07.2010,10196.20,10253.90,9913.30,9991.70
15.07.2010,10232.70,10318.70,10077.30,10160.20
14.07.2010,10309.60,10315.20,10159.40,10278.50
13.07.2010,10084.60,10259.50,10044.00,10259.50
12.07.2010,10145.40,10146.40,9967.50,10058.20
09.07.2010,10165.40,10185.50,10044.70,10127.30
08.07.2010,10067.90,10120.70,9929.60,10080.50
07.07.2010,9529.80,9987.40,9457.00,9987.40
06.07.2010,9356.00,9698.10,9346.30,9615.00
05.07.2010,9247.30,9367.30,9202.00,9281.50
02.07.2010,9228.00,9434.30,9158.70,9250.80
01.07.2010,9041.70,9341.00,8977.70,9178.20
30.06.2010,9212.10,9407.40,9122.60,9263.40
29.06.2010,9525.40,9544.90,9160.40,9160.40
28.06.2010,9612.40,9705.20,9490.10,9688.50
25.06.2010,9576.40,9677.60,9451.50,9535.00
24.06.2010,9953.70,9969.80,9549.30,9586.50
23.06.2010,9896.60,10031.30,9824.70,9886.00
22.06.2010,10020.70,10071.70,9872.00,10016.10
21.06.2010,10127.70,10209.50,10016.00,10071.90
18.06.2010,9774.80,10051.80,9773.60,9971.80
17.06.2010,9671.00,9841.30,9650.90,9755.10
16.06.2010,9803.90,9838.80,9572.20,9683.30
15.06.2010,9475.80,9764.90,9414.00,9742.00
14.06.2010,9662.00,9690.70,9483.70,9584.00
11.06.2010,9276.00,9648.70,9265.70,9561.70
10.06.2010,8807.80,9242.60,8712.30,9198.20
09.06.2010,8725.90,8868.70,8610.60,8868.70
08.06.2010,8880.40,8888.90,8563.60,8669.80
07.06.2010,8825.20,8962.60,8664.00,8795.30
04.06.2010,9289.60,9315.10,8881.70,8923.40
03.06.2010,9469.70,9488.80,9258.30,9276.20
02.06.2010,9212.10,9304.50,9031.90,9268.00
01.06.2010,9282.20,9356.20,9019.40,9299.70
31.05.2010,9346.10,9403.80,9328.40,9359.40
28.05.2010,9452.10,9492.10,9372.20,9425.50
27.05.2010,9129.50,9395.10,8906.80,9334.90
26.05.2010,9156.00,9241.80,9042.60,9042.60
25.05.2010,8969.90,9027.40,8812.10,9004.40
24.05.2010,9514.80,9552.30,9169.80,9287.90
21.05.2010,9288.50,9443.50,9005.90,9407.30
20.05.2010,9471.70,9564.10,9037.50,9270.50
19.05.2010,9430.30,9518.40,9233.20,9376.50
18.05.2010,9480.90,9716.80,9419.60,9627.60
17.05.2010,9224.30,9488.40,9140.50,9286.10
14.05.2010,9891.10,9896.80,9192.60,9314.70
13.05.2010,10222.50,10222.50,9846.30,9977.50
12.05.2010,9927.90,10284.90,9812.20,10089.80
11.05.2010,10056.70,10146.80,9731.30,10008.60
10.05.2010,9059.20,10351.90,9058.60,10351.90
07.05.2010,9175.40,9568.80,8925.90,9046.10
06.05.2010,9539.20,9837.50,9267.50,9352.60
05.05.2010,9864.60,9904.50,9505.70,9635.20
04.05.2010,10363.60,10411.80,9812.80,9859.10
03.05.2010,10426.20,10452.20,10272.00,10422.80
30.04.2010,10477.10,10648.60,10382.20,10492.20
29.04.2010,10190.70,10511.30,10138.60,10441.00
28.04.2010,10350.80,10480.30,10077.90,10167.00
27.04.2010,10884.60,10904.50,10480.90,10480.90
26.04.2010,11042.70,11092.60,10837.80,10939.30
23.04.2010,10833.20,11027.30,10759.70,10918.20
22.04.2010,11045.10,11079.20,10753.40,10821.90
21.04.2010,11328.50,11337.30,11041.80,11064.70
20.04.2010,11256.30,11334.70,11140.10,11305.60
19.04.2010,11155.50,11264.10,11118.20,11199.50
16.04.2010,11441.70,11546.90,11210.50,11259.70
15.04.2010,11533.10,11543.90,11372.00,11523.50
14.04.2010,11519.60,11566.10,11460.20,11503.70
13.04.2010,11415.80,11535.70,11403.50,11461.00
12.04.2010,11468.00,11554.80,11416.10,11460.80
09.04.2010,11161.10,11408.50,11139.50,11394.20
08.04.2010,11134.00,11153.00,10977.00,11076.30
07.04.2010,11152.30,11235.70,11083.20,11191.30
06.04.2010,11143.20,11185.10,10968.20,11160.60
01.04.2010,10950.40,11067.90,10893.00,11067.90
31.03.2010,10942.80,11014.80,10774.00,10871.30
30.03.2010,11133.60,11157.00,10968.00,10980.70
29.03.2010,11108.20,11166.40,11013.00,11091.00
26.03.2010,11054.10,11124.00,11004.00,11071.10
25.03.2010,10908.50,11092.80,10825.90,11091.40
24.03.2010,11027.00,11041.10,10747.50,10866.30
23.03.2010,10884.50,11013.90,10864.80,10996.20
22.03.2010,10959.60,10960.40,10694.20,10861.90
19.03.2010,11132.40,11141.40,10929.60,10990.80
18.03.2010,11119.60,11156.40,11021.30,11073.50
17.03.2010,11128.00,11190.00,11090.40,11166.80
16.03.2010,11028.60,11061.80,10921.10,11059.30
15.03.2010,11069.90,11078.30,10932.20,10957.80
12.03.2010,11078.90,11181.30,11049.40,11077.00
11.03.2010,11076.20,11128.00,10988.30,11045.40
10.03.2010,11018.30,11121.00,10976.80,11121.00
09.03.2010,11101.10,11108.60,10911.10,11002.80
08.03.2010,11103.10,11123.80,11031.70,11078.30
05.03.2010,10780.10,11032.80,10718.60,11019.80
04.03.2010,10595.60,10814.60,10577.10,10745.30
03.03.2010,10485.10,10679.50,10411.80,10664.50
02.03.2010,10441.80,10532.90,10339.30,10521.50
01.03.2010,10434.70,10504.90,10287.60,10434.90
26.02.2010,10243.40,10345.20,10118.40,10333.60
25.02.2010,10195.60,10312.40,10047.20,10126.20
24.02.2010,10304.70,10333.80,10089.40,10254.00
23.02.2010,10597.60,10638.60,10267.50,10312.90
22.02.2010,10752.50,10773.60,10541.10,10570.50
19.02.2010,10472.40,10676.70,10404.00,10676.70
18.02.2010,10466.70,10574.20,10417.90,10574.20
17.02.2010,10470.90,10551.50,10426.50,10498.60
16.02.2010,10397.90,10430.50,10230.40,10393.90
15.02.2010,10298.50,10386.80,10240.30,10293.60
12.02.2010,10393.90,10409.80,10149.20,10224.90
11.02.2010,10554.50,10557.40,10162.70,10281.70
10.02.2010,10383.10,10543.10,10358.90,10455.00
09.02.2010,10160.80,10339.20,10084.90,10275.40
08.02.2010,10132.10,10259.20,9970.90,10206.30
05.02.2010,10123.30,10277.50,9916.60,10103.30
04.02.2010,10882.30,10920.10,10220.70,10241.70
03.02.2010,11189.60,11201.60,10867.80,10888.40
02.02.2010,11022.40,11158.40,10945.50,11140.90
01.02.2010,10852.40,11033.70,10839.40,10995.20
29.01.2010,10904.00,11045.30,10821.20,10947.70
28.01.2010,11154.90,11200.50,10829.30,10829.30
27.01.2010,11199.50,11203.90,10997.70,11042.20
26.01.2010,11158.80,11385.50,11140.40,11347.30
25.01.2010,11275.40,11383.30,11223.70,11249.30
22.01.2010,11410.00,11423.50,11204.50,11373.40
21.01.2010,11771.80,11788.80,11414.10,11444.00
20.01.2010,11987.30,12039.00,11642.50,11709.00
19.01.2010,11850.40,12049.20,11772.50,12022.60
18.01.2010,11888.50,11897.70,11788.80,11870.70
15.01.2010,12028.50,12085.30,11818.60,11845.00
14.01.2010,12049.10,12050.40,11902.30,11999.80
13.01.2010,11923.00,12027.20,11909.60,11958.30
12.01.2010,12094.40,12134.20,11941.10,11966.10
11.01.2010,12192.50,12233.90,12066.10,12074.50
08.01.2010,12218.00,12232.20,12079.90,12163.00
07.01.2010,12163.00,12199.70,12079.10,12166.30
06.01.2010,12216.40,12230.70,12147.60,12222.50
05.01.2010,12141.80,12240.50,12139.80,12204.40
04.01.2010,11986.50,12145.10,11986.10,12145.10
30.12.2009,12018.40,12020.10,11923.00,11940.00
29.12.2009,12034.70,12056.50,11985.20,12035.10
28.12.2009,12014.00,12070.90,11995.70,12023.20
23.12.2009,11957.10,11990.40,11916.40,11967.50
22.12.2009,11810.20,11943.40,11810.00,11890.80
21.12.2009,11696.90,11843.00,11656.80,11830.80
