Date,Open,High,Low,Close
28.02.2008,1794.11,1808.65,1786.20,1794.46
27.02.2008,1778.62,1806.42,1775.45,1799.94
26.02.2008,1773.50,1807.41,1763.41,1791.31
25.02.2008,1773.05,1790.77,1761.93,1785.46
22.02.2008,1772.88,1774.97,1739.15,1773.44
21.02.2008,1802.02,1806.44,1762.24,1766.30
20.02.2008,1756.64,1791.35,1756.64,1787.45
19.02.2008,1802.17,1807.45,1759.24,1764.81
15.02.2008,1776.10,1787.33,1767.34,1780.38
14.02.2008,1823.10,1823.10,1784.78,1787.59
13.02.2008,1803.29,1824.22,1795.67,1823.00
12.02.2008,1802.65,1812.43,1769.62,1780.54
11.02.2008,1780.36,1797.39,1770.91,1793.09
08.02.2008,1754.37,1779.48,1746.34,1773.74
07.02.2008,1723.21,1779.27,1714.86,1753.30
06.02.2008,1786.96,1795.82,1739.55,1740.95
05.02.2008,1798.65,1813.55,1773.49,1773.49
04.02.2008,1854.62,1854.62,1828.11,1828.80
01.02.2008,1846.07,1864.97,1826.43,1855.27
31.01.2008,1782.33,1853.81,1782.02,1841.42
30.01.2008,1800.36,1843.20,1798.31,1808.51
29.01.2008,1812.43,1816.43,1792.64,1807.67
28.01.2008,1788.14,1807.12,1773.70,1805.08
25.01.2008,1860.92,1864.00,1788.07,1789.17
24.01.2008,1800.84,1826.92,1793.11,1826.92
23.01.2008,1725.46,1794.46,1693.06,1789.53
22.01.2008,1740.53,1820.51,1740.53,1795.61
18.01.2008,1862.22,1876.04,1829.62,1844.09
17.01.2008,1882.36,1894.19,1838.99,1842.10
16.01.2008,1876.45,1907.30,1848.58,1872.29
15.01.2008,1925.95,1931.71,1885.45,1894.09
14.01.2008,1940.33,1952.55,1924.86,1949.15
11.01.2008,1940.98,1941.53,1900.23,1912.81
10.01.2008,1930.91,1968.09,1924.39,1953.64
09.01.2008,1915.23,1949.20,1889.92,1949.20
08.01.2008,1965.42,1983.14,1910.33,1910.33
07.01.2008,1971.28,1975.87,1929.27,1957.44
04.01.2008,2025.36,2025.36,1963.02,1963.52
03.01.2008,2050.64,2064.73,2040.01,2051.76
02.01.2008,2085.53,2094.22,2040.43,2049.71
31.12.2007,2097.91,2102.39,2083.58,2084.93
28.12.2007,2118.63,2121.28,2092.03,2107.05
27.12.2007,2129.01,2135.55,2104.02,2106.09
26.12.2007,2121.41,2141.08,2116.21,2136.94
24.12.2007,2113.12,2131.73,2113.12,2128.62
21.12.2007,2100.71,2111.77,2094.65,2111.77
20.12.2007,2056.12,2070.51,2040.38,2069.68
19.12.2007,2027.90,2038.99,2016.69,2031.00
18.12.2007,2041.66,2042.29,1999.59,2029.49
17.12.2007,2064.45,2068.92,2020.26,2020.80
14.12.2007,2078.40,2096.96,2069.94,2072.11
13.12.2007,2083.08,2097.95,2072.75,2094.68
12.12.2007,2125.14,2130.57,2070.52,2101.36
11.12.2007,2137.82,2147.68,2081.55,2083.72
10.12.2007,2131.67,2141.36,2126.97,2134.88
07.12.2007,2127.54,2135.24,2116.63,2130.00
06.12.2007,2099.70,2128.32,2098.30,2127.65
05.12.2007,2083.19,2103.83,2079.67,2099.31
04.12.2007,2053.17,2070.39,2048.65,2059.06
03.12.2007,2080.10,2094.36,2066.23,2067.45
30.11.2007,2122.64,2122.64,2071.78,2089.10
29.11.2007,2084.57,2108.25,2082.19,2102.42
28.11.2007,2055.77,2100.97,2055.77,2095.39
27.11.2007,2007.35,2034.65,1997.53,2033.76
26.11.2007,2033.24,2047.92,1988.30,1989.36
23.11.2007,2019.40,2031.87,2008.13,2028.90
21.11.2007,2008.88,2039.39,1986.45,2006.38
20.11.2007,2030.94,2064.08,1990.12,2029.94
19.11.2007,2040.17,2050.03,2009.71,2021.14
16.11.2007,2038.27,2052.20,2006.85,2048.62
15.11.2007,2035.46,2054.06,2007.78,2024.03
14.11.2007,2090.67,2091.06,2030.62,2038.05
13.11.2007,2009.74,2066.08,2009.74,2066.08
12.11.2007,2028.91,2043.05,1980.18,1982.16
09.11.2007,2061.52,2078.06,2033.88,2034.30
08.11.2007,2165.57,2167.81,2066.55,2106.16
07.11.2007,2205.29,2219.82,2168.55,2169.43
06.11.2007,2212.20,2224.43,2188.10,2223.97
05.11.2007,2193.06,2212.06,2179.90,2200.48
02.11.2007,2211.39,2218.66,2181.50,2213.86
01.11.2007,2223.52,2226.88,2196.35,2197.07
31.10.2007,2214.14,2239.23,2199.02,2238.98
30.10.2007,2197.14,2218.88,2192.69,2207.61
29.10.2007,2202.96,2209.39,2191.21,2203.42
26.10.2007,2200.69,2203.88,2174.82,2194.59
25.10.2007,2190.51,2195.40,2146.23,2161.52
24.10.2007,2187.03,2194.35,2140.87,2188.59
23.10.2007,2181.79,2205.18,2170.47,2205.18
22.10.2007,2121.01,2160.02,2116.64,2157.45
19.10.2007,2188.75,2188.75,2131.08,2131.08
18.10.2007,2168.24,2191.66,2161.68,2187.52
17.10.2007,2182.70,2182.85,2143.54,2179.14
16.10.2007,2147.88,2166.65,2143.56,2151.14
15.10.2007,2182.06,2184.86,2143.90,2158.92
12.10.2007,2151.94,2177.99,2148.38,2177.99
11.10.2007,2188.72,2194.14,2127.07,2140.92
10.10.2007,2172.67,2178.95,2164.91,2176.98
09.10.2007,2168.53,2173.95,2157.95,2171.21
08.10.2007,2151.11,2163.26,2144.22,2163.26
05.10.2007,2123.49,2151.72,2118.13,2149.67
04.10.2007,2107.11,2107.72,2088.79,2105.56
03.10.2007,2108.04,2117.38,2095.30,2103.01
02.10.2007,2116.15,2117.34,2104.15,2115.89
01.10.2007,2092.60,2120.79,2092.60,2116.97
28.09.2007,2096.37,2101.96,2082.04,2091.11
27.09.2007,2098.74,2099.61,2089.58,2096.39
26.09.2007,2088.12,2094.97,2079.92,2088.38
25.09.2007,2049.78,2076.83,2048.34,2076.83
24.09.2007,2054.77,2072.70,2047.51,2057.25
21.09.2007,2042.64,2054.09,2041.48,2049.48
20.09.2007,2035.87,2043.21,2029.53,2032.61
19.09.2007,2047.46,2056.27,2032.08,2041.36
18.09.2007,1993.85,2035.37,1985.70,2035.37
17.09.2007,1993.50,1995.47,1975.29,1983.08
14.09.2007,1984.24,2004.03,1981.91,2000.82
13.09.2007,2004.73,2005.96,1989.91,1998.63
12.09.2007,1986.21,2006.37,1983.44,1988.96
11.09.2007,1973.16,1991.02,1969.52,1988.98
10.09.2007,1975.67,1980.97,1943.27,1960.20
07.09.2007,1972.12,1975.31,1949.87,1958.35
06.09.2007,2001.76,2006.05,1984.44,1998.67
05.09.2007,2013.66,2017.32,1987.30,1994.38
04.09.2007,1989.28,2032.10,1989.28,2020.51
31.08.2007,1987.94,1993.73,1975.83,1988.73
30.08.2007,1942.79,1980.95,1940.92,1963.75
29.08.2007,1914.25,1955.46,1913.49,1954.85
28.08.2007,1934.93,1939.10,1899.24,1899.24
27.08.2007,1954.88,1958.96,1945.51,1947.49
24.08.2007,1928.80,1961.38,1924.11,1961.38
23.08.2007,1942.12,1945.11,1920.62,1931.88
22.08.2007,1927.31,1938.79,1922.19,1936.77
21.08.2007,1887.83,1915.10,1886.45,1910.99
20.08.2007,1891.13,1899.05,1874.27,1893.05
17.08.2007,1883.15,1893.77,1853.87,1888.78
16.08.2007,1850.17,1865.47,1805.66,1846.09
15.08.2007,1897.05,1913.79,1864.20,1864.92
14.08.2007,1938.79,1940.89,1901.32,1901.32
13.08.2007,1941.41,1946.75,1931.33,1934.41
10.08.2007,1918.99,1944.54,1896.69,1925.14
09.08.2007,1959.97,1990.96,1936.76,1936.76
08.08.2007,1974.33,1995.00,1968.34,1987.34
07.08.2007,1943.39,1976.70,1932.05,1961.64
06.08.2007,1931.38,1954.37,1912.69,1954.37
03.08.2007,1963.49,1964.50,1918.56,1918.56
02.08.2007,1950.95,1969.66,1944.37,1966.60
01.08.2007,1929.09,1946.76,1912.10,1945.08
31.07.2007,1992.53,1992.53,1931.99,1932.06
30.07.2007,1961.78,1981.86,1951.36,1973.93
27.07.2007,1988.85,1997.79,1956.16,1956.19
26.07.2007,1996.93,2012.49,1955.62,1986.60
25.07.2007,2017.56,2020.68,1996.05,2011.14
24.07.2007,2021.52,2037.72,1995.62,2000.55
23.07.2007,2043.82,2045.81,2031.37,2036.33
20.07.2007,2047.14,2048.24,2024.25,2035.88
19.07.2007,2052.31,2060.29,2046.96,2052.99
18.07.2007,2030.54,2038.64,2019.17,2037.98
17.07.2007,2031.33,2045.97,2030.57,2041.78
16.07.2007,2030.34,2037.50,2024.30,2028.02
13.07.2007,2018.84,2032.28,2017.28,2032.16
12.07.2007,1992.57,2021.03,1990.89,2021.03
11.07.2007,1968.98,1984.67,1965.61,1984.08
10.07.2007,1979.13,1989.35,1970.36,1971.89
09.07.2007,1989.76,1992.55,1982.37,1989.20
06.07.2007,1980.78,1989.43,1973.40,1988.31
05.07.2007,1967.74,1983.10,1964.49,1981.06
03.07.2007,1957.48,1965.20,1953.93,1965.20
02.07.2007,1943.28,1954.24,1939.74,1954.12
29.06.2007,1944.50,1947.00,1920.83,1934.10
28.06.2007,1931.77,1945.12,1930.53,1931.67
27.06.2007,1901.60,1934.03,1899.92,1933.06
26.06.2007,1923.70,1924.42,1901.18,1908.64
25.06.2007,1924.18,1934.84,1905.02,1912.90
22.06.2007,1936.78,1940.28,1917.52,1921.94
21.06.2007,1922.32,1943.42,1915.77,1941.32
20.06.2007,1945.06,1948.58,1922.07,1922.12
19.06.2007,1939.07,1946.88,1932.75,1941.75
18.06.2007,1947.79,1947.79,1939.27,1944.37
15.06.2007,1943.91,1946.70,1937.99,1942.41
14.06.2007,1914.28,1929.59,1913.53,1924.54
13.06.2007,1897.79,1913.87,1892.55,1913.87
12.06.2007,1892.13,1911.14,1887.77,1890.67
11.06.2007,1904.91,1917.43,1900.73,1901.96
08.06.2007,1884.66,1906.79,1876.52,1906.26
07.06.2007,1908.66,1918.82,1882.17,1882.17
06.06.2007,1924.43,1924.51,1908.80,1914.85
05.06.2007,1928.65,1932.94,1916.38,1932.35
04.06.2007,1921.95,1935.85,1920.21,1933.73
01.06.2007,1934.74,1940.81,1925.65,1928.26
31.05.2007,1923.56,1931.10,1919.27,1928.19
30.05.2007,1889.28,1918.08,1884.45,1918.08
29.05.2007,1891.07,1904.31,1887.26,1899.79
25.05.2007,1883.41,1892.71,1877.73,1889.25
24.05.2007,1904.19,1911.48,1869.51,1874.60
23.05.2007,1919.45,1925.43,1903.87,1904.41
22.05.2007,1913.51,1921.81,1905.77,1916.45
21.05.2007,1899.60,1919.60,1897.86,1911.16
18.05.2007,1890.88,1898.34,1885.93,1896.93
17.05.2007,1889.17,1892.71,1882.04,1884.68
16.05.2007,1878.52,1891.57,1866.98,1891.57
15.05.2007,1887.59,1898.02,1870.24,1871.79
14.05.2007,1902.10,1906.38,1878.63,1888.08
11.05.2007,1881.54,1899.44,1878.38,1898.79
10.05.2007,1896.42,1902.19,1874.24,1875.20
09.05.2007,1891.20,1909.30,1890.16,1905.65
08.05.2007,1890.08,1901.21,1883.01,1899.83
07.05.2007,1896.10,1901.42,1893.97,1895.96
04.05.2007,1902.40,1905.85,1888.40,1895.70
03.05.2007,1892.60,1899.49,1888.74,1895.64
02.05.2007,1874.56,1894.30,1874.39,1889.73
01.05.2007,1872.34,1876.19,1857.33,1873.43
30.04.2007,1891.81,1891.81,1867.75,1867.75
27.04.2007,1886.32,1894.97,1883.36,1891.06
26.04.2007,1889.58,1896.77,1884.26,1889.57
25.04.2007,1865.77,1883.58,1859.06,1881.33
24.04.2007,1856.32,1863.76,1844.05,1858.87
23.04.2007,1848.49,1854.75,1844.80,1850.18
20.04.2007,1848.69,1856.43,1838.77,1845.89
19.04.2007,1823.20,1840.28,1819.31,1832.47
18.04.2007,1828.76,1839.31,1823.29,1832.39
17.04.2007,1835.67,1838.10,1829.11,1834.91
16.04.2007,1823.69,1835.68,1823.69,1833.96
13.04.2007,1811.66,1818.42,1801.89,1816.85
12.04.2007,1795.15,1814.68,1788.40,1813.49
11.04.2007,1815.38,1815.73,1793.25,1798.09
10.04.2007,1807.06,1816.93,1806.91,1816.93
09.04.2007,1818.75,1819.04,1805.09,1808.19
05.04.2007,1801.10,1812.94,1798.53,1812.94
04.04.2007,1797.28,1804.54,1795.00,1801.74
03.04.2007,1782.50,1801.90,1781.89,1796.31
02.04.2007,1775.92,1779.30,1761.65,1773.33
30.03.2007,1772.86,1783.33,1758.10,1772.36
29.03.2007,1783.44,1783.48,1753.43,1771.72
28.03.2007,1781.66,1789.65,1770.54,1770.54
27.03.2007,1798.14,1798.89,1787.98,1789.93
26.03.2007,1796.01,1802.95,1774.96,1802.95
23.03.2007,1800.18,1804.63,1792.74,1794.04
22.03.2007,1806.76,1807.43,1793.38,1799.75
21.03.2007,1774.51,1806.35,1763.54,1806.35
20.03.2007,1759.49,1772.74,1757.94,1767.25
19.03.2007,1752.19,1764.37,1747.05,1758.23
16.03.2007,1743.58,1750.39,1733.58,1742.23
15.03.2007,1743.48,1749.58,1737.04,1744.87
14.03.2007,1724.65,1743.15,1711.28,1743.15
13.03.2007,1747.32,1756.22,1722.48,1722.48
12.03.2007,1742.98,1758.49,1742.05,1756.42
09.03.2007,1759.54,1760.96,1734.35,1744.74
08.03.2007,1753.60,1757.52,1741.47,1746.43
07.03.2007,1740.79,1746.86,1733.82,1736.10
06.03.2007,1730.39,1747.21,1727.12,1743.10
05.03.2007,1726.03,1739.05,1710.97,1712.94
02.03.2007,1740.87,1752.86,1726.03,1726.03
01.03.2007,1729.03,1768.96,1717.95,1753.45
28.02.2007,1754.88,1778.17,1746.29,1761.60
27.02.2007,1801.87,1808.08,1750.70,1756.27
26.02.2007,1848.48,1849.09,1819.76,1830.59
23.02.2007,1845.41,1846.77,1832.40,1839.77
22.02.2007,1845.47,1851.47,1832.60,1846.34
21.02.2007,1827.03,1839.13,1824.53,1839.13
20.02.2007,1817.84,1835.31,1808.11,1833.71
16.02.2007,1818.56,1823.37,1813.90,1821.49
15.02.2007,1815.49,1824.09,1813.07,1823.41
14.02.2007,1792.74,1818.55,1792.29,1814.98
13.02.2007,1782.16,1789.98,1778.66,1783.82
12.02.2007,1787.11,1787.11,1774.25,1778.42
09.02.2007,1815.22,1819.30,1780.44,1785.53
08.02.2007,1807.41,1814.48,1800.63,1810.54
07.02.2007,1803.23,1816.77,1796.18,1810.95
06.02.2007,1799.33,1800.05,1776.51,1793.06
05.02.2007,1796.48,1804.40,1789.72,1795.39
02.02.2007,1795.68,1800.39,1788.97,1798.13
01.02.2007,1801.60,1806.81,1785.54,1791.45
31.01.2007,1774.44,1798.49,1764.63,1792.28
30.01.2007,1780.26,1782.21,1772.03,1777.76
29.01.2007,1771.05,1786.97,1767.09,1775.08
26.01.2007,1783.38,1784.82,1763.30,1772.97
25.01.2007,1806.75,1810.24,1774.58,1777.75
24.01.2007,1785.42,1803.46,1781.82,1802.63
23.01.2007,1776.83,1790.07,1771.44,1773.40
22.01.2007,1800.33,1800.53,1771.24,1779.02
19.01.2007,1787.82,1802.22,1787.52,1796.81
18.01.2007,1821.99,1824.34,1789.39,1793.68
17.01.2007,1835.05,1843.07,1824.74,1827.68
16.01.2007,1844.73,1847.54,1836.83,1842.44
12.01.2007,1832.15,1845.68,1830.34,1844.81
11.01.2007,1820.75,1840.88,1818.09,1834.86
10.01.2007,1790.51,1817.22,1784.28,1816.15
09.01.2007,1791.75,1802.44,1776.73,1795.63
08.01.2007,1786.39,1795.45,1776.99,1787.14
05.01.2007,1787.79,1787.79,1770.29,1785.30
04.01.2007,1763.15,1799.07,1757.00,1792.91
03.01.2007,1769.22,1793.05,1731.71,1759.37
29.12.2006,1759.15,1774.64,1755.04,1756.90
28.12.2006,1757.59,1765.06,1752.64,1758.94
27.12.2006,1757.09,1766.15,1754.87,1763.41
26.12.2006,1746.86,1754.70,1746.07,1753.55
22.12.2006,1765.29,1765.98,1748.61,1748.61
21.12.2006,1780.53,1781.51,1759.08,1766.28
20.12.2006,1787.66,1795.41,1777.92,1777.92
19.12.2006,1776.61,1792.78,1766.35,1785.12
18.12.2006,1812.93,1820.94,1783.24,1790.99
15.12.2006,1818.21,1821.18,1805.45,1808.56
14.12.2006,1786.52,1811.08,1786.52,1803.41
13.12.2006,1793.86,1793.86,1774.05,1783.44
12.12.2006,1792.18,1794.05,1771.30,1781.97
11.12.2006,1786.21,1803.38,1779.65,1791.74
08.12.2006,1773.80,1799.22,1767.83,1786.21
07.12.2006,1802.56,1808.20,1777.20,1777.46
06.12.2006,1801.40,1804.88,1792.29,1799.13
05.12.2006,1806.50,1810.82,1797.37,1804.85
04.12.2006,1782.60,1808.12,1782.13,1799.93
01.12.2006,1790.63,1793.31,1760.01,1775.12
30.11.2006,1791.34,1800.47,1781.49,1791.25
29.11.2006,1787.65,1796.50,1776.10,1792.77
28.11.2006,1769.42,1782.65,1763.34,1780.34
27.11.2006,1810.91,1813.92,1775.17,1775.17
24.11.2006,1805.39,1824.21,1805.39,1815.53
22.11.2006,1815.62,1820.20,1800.72,1819.76
21.11.2006,1807.34,1809.80,1800.30,1808.88
20.11.2006,1795.68,1808.71,1790.47,1803.81
17.11.2006,1791.67,1800.90,1788.05,1800.67
16.11.2006,1798.85,1806.00,1790.96,1801.97
15.11.2006,1787.33,1804.88,1786.71,1793.82
14.11.2006,1769.37,1787.88,1759.24,1787.23
13.11.2006,1751.84,1770.54,1749.52,1768.00
10.11.2006,1743.10,1751.11,1736.39,1751.11
09.11.2006,1760.05,1762.95,1736.66,1740.14
08.11.2006,1732.21,1757.18,1728.35,1749.75
07.11.2006,1731.81,1752.95,1728.27,1741.53
06.11.2006,1712.03,1736.54,1712.03,1732.26
03.11.2006,1714.27,1716.65,1693.19,1703.98
02.11.2006,1702.26,1714.37,1698.60,1710.17
01.11.2006,1738.55,1739.79,1702.18,1707.65
31.10.2006,1733.82,1739.33,1722.15,1732.54
30.10.2006,1715.79,1735.02,1711.85,1727.80
27.10.2006,1740.00,1741.61,1712.76,1717.61
26.10.2006,1730.73,1745.79,1718.53,1744.07
25.10.2006,1717.27,1729.90,1711.68,1726.76
24.10.2006,1723.79,1726.78,1706.22,1713.88
23.10.2006,1706.18,1732.52,1702.58,1725.93
20.10.2006,1706.37,1713.45,1695.21,1709.58
19.10.2006,1699.06,1713.43,1693.19,1706.37
18.10.2006,1718.01,1721.43,1695.37,1700.75
17.10.2006,1718.10,1718.10,1699.88,1709.61
16.10.2006,1728.23,1733.73,1725.70,1727.61
13.10.2006,1717.39,1729.26,1714.58,1727.21
12.10.2006,1699.05,1718.72,1697.47,1718.54
11.10.2006,1686.41,1701.58,1675.98,1691.28
10.10.2006,1693.22,1698.26,1681.44,1693.29
09.10.2006,1683.20,1698.38,1681.64,1691.08
06.10.2006,1682.42,1690.80,1678.55,1684.88
05.10.2006,1680.06,1690.41,1676.08,1689.43
04.10.2006,1637.36,1681.14,1634.23,1681.14
03.10.2006,1629.26,1646.74,1623.07,1640.29
02.10.2006,1650.32,1655.67,1631.36,1632.81
29.09.2006,1666.03,1666.03,1653.74,1654.13
28.09.2006,1658.43,1663.28,1645.20,1661.59
27.09.2006,1655.52,1665.61,1648.14,1655.67
26.09.2006,1649.82,1659.60,1644.29,1659.20
25.09.2006,1631.34,1653.86,1615.14,1650.37
22.09.2006,1633.15,1633.15,1615.98,1622.37
21.09.2006,1648.84,1654.40,1631.29,1634.87
20.09.2006,1636.02,1648.90,1635.28,1645.35
19.09.2006,1638.08,1638.08,1608.51,1621.07
18.09.2006,1631.48,1643.53,1625.80,1632.17
15.09.2006,1637.27,1645.60,1627.54,1632.44
14.09.2006,1620.37,1629.27,1617.97,1625.98
13.09.2006,1615.32,1625.55,1611.98,1623.99
12.09.2006,1585.77,1617.55,1584.85,1615.75
11.09.2006,1563.08,1591.12,1558.17,1583.78
08.09.2006,1568.81,1578.12,1564.55,1574.71
07.09.2006,1567.73,1581.44,1560.05,1564.84
06.09.2006,1590.92,1592.89,1570.42,1572.20
05.09.2006,1589.92,1605.02,1580.21,1603.69
01.09.2006,1589.21,1593.66,1581.91,1589.47
31.08.2006,1583.98,1586.60,1576.33,1579.73
30.08.2006,1577.43,1583.77,1570.15,1581.95
29.08.2006,1569.95,1575.45,1552.40,1573.65
28.08.2006,1557.21,1574.45,1556.52,1570.29
25.08.2006,1550.84,1570.34,1548.01,1557.70
24.08.2006,1557.64,1558.94,1542.57,1555.19
23.08.2006,1565.99,1571.48,1543.86,1550.41
22.08.2006,1560.21,1577.54,1555.98,1563.43
21.08.2006,1566.16,1567.50,1556.28,1561.12
18.08.2006,1571.70,1578.35,1557.89,1576.46
17.08.2006,1564.97,1584.72,1562.62,1573.59
16.08.2006,1546.48,1570.06,1539.59,1570.06
15.08.2006,1514.84,1534.78,1508.94,1534.43
14.08.2006,1500.65,1515.68,1493.74,1494.33
11.08.2006,1491.10,1491.97,1479.69,1486.74
10.08.2006,1482.11,1499.93,1478.20,1496.28
09.08.2006,1503.86,1517.90,1482.49,1485.64
08.08.2006,1498.95,1500.76,1476.48,1484.80
07.08.2006,1501.43,1501.43,1487.19,1494.13
04.08.2006,1522.65,1530.04,1490.16,1503.84
03.08.2006,1487.02,1518.41,1484.60,1510.60
02.08.2006,1490.64,1510.51,1490.41,1500.48
01.08.2006,1498.17,1498.17,1476.06,1484.94
31.07.2006,1506.81,1517.86,1501.78,1509.43
28.07.2006,1488.06,1511.00,1485.96,1510.30
27.07.2006,1497.00,1506.75,1475.91,1478.53
26.07.2006,1483.74,1499.43,1474.67,1487.88
25.07.2006,1483.01,1494.14,1475.12,1489.52
24.07.2006,1459.39,1482.34,1457.11,1482.34
21.07.2006,1457.52,1463.44,1450.24,1451.88
20.07.2006,1497.14,1497.14,1466.27,1466.89
19.07.2006,1467.58,1498.32,1467.30,1490.60
18.07.2006,1472.06,1477.80,1446.77,1472.34
17.07.2006,1462.39,1475.21,1459.90,1468.50
14.07.2006,1478.60,1480.31,1456.38,1462.17
13.07.2006,1490.54,1506.53,1478.13,1478.16
12.07.2006,1527.44,1533.06,1499.77,1501.46
11.07.2006,1516.19,1534.97,1508.91,1533.06
10.07.2006,1538.78,1543.12,1513.47,1520.90
07.07.2006,1543.46,1553.09,1529.40,1533.71
06.07.2006,1556.24,1564.96,1547.28,1551.55
05.07.2006,1573.35,1586.25,1550.58,1553.95
03.07.2006,1580.63,1586.44,1575.23,1586.25
30.06.2006,1590.27,1590.83,1574.38,1575.23
29.06.2006,1546.01,1585.56,1538.25,1585.56
28.06.2006,1531.30,1538.65,1520.93,1538.25
27.06.2006,1556.14,1559.19,1525.89,1527.00
26.06.2006,1553.48,1561.47,1549.13,1556.17
23.06.2006,1551.47,1566.90,1544.11,1551.05
22.06.2006,1571.11,1573.67,1546.12,1554.49
21.06.2006,1550.66,1585.88,1548.32,1573.56
20.06.2006,1549.95,1565.17,1544.30,1548.32
19.06.2006,1568.38,1568.89,1543.85,1548.94
16.06.2006,1568.53,1573.08,1554.83,1562.84
15.06.2006,1538.14,1576.79,1530.26,1573.08
14.06.2006,1519.29,1531.59,1512.98,1530.26
13.06.2006,1523.64,1536.50,1511.53,1516.85
12.06.2006,1553.65,1555.09,1520.29,1520.31
09.06.2006,1567.92,1575.12,1550.14,1550.97
08.06.2006,1555.85,1566.59,1525.78,1561.55
07.06.2006,1578.77,1592.37,1563.95,1565.22
06.06.2006,1581.94,1583.90,1560.23,1575.39
05.06.2006,1606.11,1612.90,1577.49,1577.50
02.06.2006,1626.19,1626.29,1599.17,1612.90
01.06.2006,1581.08,1616.57,1579.58,1616.57
31.05.2006,1575.77,1587.78,1568.22,1579.58
30.05.2006,1599.11,1606.37,1571.29,1571.29
26.05.2006,1605.19,1606.46,1595.29,1606.37
25.05.2006,1589.99,1600.22,1579.24,1599.68
24.05.2006,1567.77,1586.62,1554.76,1580.18
23.05.2006,1597.50,1601.75,1569.01,1569.01
22.05.2006,1587.98,1595.06,1571.06,1584.57
19.05.2006,1589.82,1604.48,1575.81,1600.86
18.05.2006,1607.98,1612.53,1587.04,1587.11
17.05.2006,1611.21,1618.85,1595.62,1598.91
16.05.2006,1635.62,1637.70,1617.97,1623.69
15.05.2006,1629.25,1640.10,1619.26,1634.78
12.05.2006,1649.83,1652.26,1634.65,1635.81
11.05.2006,1693.71,1694.47,1653.79,1657.48
10.05.2006,1706.19,1707.38,1690.90,1694.82
09.05.2006,1711.93,1715.73,1708.03,1711.17
08.05.2006,1713.74,1721.13,1712.18,1715.23
05.05.2006,1711.64,1716.19,1706.33,1713.84
04.05.2006,1688.41,1707.36,1688.41,1701.03
03.05.2006,1692.62,1693.52,1679.26,1686.30
02.05.2006,1692.95,1697.18,1686.65,1689.93
01.05.2006,1706.80,1709.44,1680.52,1686.61
28.04.2006,1705.52,1717.49,1699.51,1700.71
27.04.2006,1695.03,1727.79,1688.25,1717.14
26.04.2006,1704.43,1710.00,1696.50,1702.20
25.04.2006,1711.35,1711.35,1694.52,1701.47
24.04.2006,1706.51,1711.04,1697.00,1706.44
21.04.2006,1736.73,1737.20,1701.57,1709.02
20.04.2006,1734.50,1741.35,1724.62,1728.90
19.04.2006,1729.71,1734.10,1720.64,1734.04
18.04.2006,1699.00,1730.33,1699.00,1726.64
17.04.2006,1710.91,1716.72,1684.35,1694.32
13.04.2006,1704.47,1721.05,1700.55,1712.07
12.04.2006,1705.17,1710.92,1701.29,1704.75
11.04.2006,1723.96,1725.66,1696.67,1704.40
10.04.2006,1724.65,1727.82,1712.47,1718.86
07.04.2006,1743.74,1750.23,1720.62,1723.03
06.04.2006,1734.21,1745.68,1727.14,1739.20
05.04.2006,1722.22,1735.13,1717.28,1732.74
04.04.2006,1708.92,1720.43,1705.27,1716.55
03.04.2006,1715.12,1723.06,1704.92,1706.77
31.03.2006,1712.93,1715.62,1701.86,1703.66
30.03.2006,1706.61,1720.20,1700.15,1708.68
29.03.2006,1677.11,1711.26,1674.88,1703.84
28.03.2006,1681.10,1694.60,1667.95,1673.03
27.03.2006,1678.93,1687.54,1678.05,1680.63
24.03.2006,1677.09,1687.56,1669.17,1679.81
23.03.2006,1672.12,1676.28,1660.82,1670.73
22.03.2006,1663.61,1678.73,1662.56,1676.32
21.03.2006,1688.59,1707.69,1671.20,1672.47
20.03.2006,1690.90,1695.04,1684.16,1688.98
17.03.2006,1682.68,1690.96,1676.63,1685.66
16.03.2006,1701.00,1703.11,1679.05,1679.05
15.03.2006,1687.82,1694.90,1680.06,1694.46
14.03.2006,1650.93,1682.93,1650.93,1681.15
13.03.2006,1655.35,1663.73,1650.94,1653.79
10.03.2006,1645.27,1657.31,1634.25,1648.23
09.03.2006,1666.30,1671.84,1644.86,1645.09
08.03.2006,1656.29,1668.06,1646.03,1661.86
07.03.2006,1666.73,1668.82,1652.59,1661.02
06.03.2006,1688.87,1691.11,1665.37,1669.94
03.03.2006,1685.13,1706.41,1682.71,1684.32
02.03.2006,1686.95,1699.72,1683.38,1693.78
01.03.2006,1675.92,1697.25,1672.60,1694.58
28.02.2006,1690.44,1695.35,1665.63,1670.57
27.02.2006,1681.45,1701.10,1680.43,1695.66
24.02.2006,1672.21,1678.15,1666.97,1676.50
23.02.2006,1675.02,1687.59,1669.81,1672.29
22.02.2006,1657.46,1684.15,1653.68,1677.52
21.02.2006,1675.88,1676.93,1650.94,1655.68
17.02.2006,1683.19,1684.21,1674.89,1675.21
16.02.2006,1677.78,1688.61,1672.93,1688.61
15.02.2006,1658.17,1676.14,1655.22,1673.15
14.02.2006,1648.64,1666.91,1643.17,1661.95
13.02.2006,1653.76,1655.81,1638.53,1645.83
10.02.2006,1655.05,1668.72,1637.26,1663.75
09.02.2006,1675.94,1681.92,1652.09,1654.08
08.02.2006,1665.07,1672.44,1654.03,1670.47
07.02.2006,1656.05,1663.99,1644.84,1651.84
